roomID,room_name,location,link,image_link
50000,산너머펜션,경기 양평군 옥천면 신복리 65,https://www.goodchoice.kr/product/detail?ano=50000,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/3f1f24cc7edc4f9fb081daab7dfca85b.jpg
50001,전라무주좋은인연펜션,전북 무주군 설천면 삼공리 731-1,https://www.goodchoice.kr/product/detail?ano=50001,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/36785d4c089544f38f0c79140cc5afab.jpg
50002,부여굿뜨래웰빙마을 글램핑코리아,충남 부여군 부여읍 가탑리 94-3,https://www.goodchoice.kr/product/detail?ano=50002,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/23/12/8d79398af0af4fa4ba7554e8cb9bcb1a.jpg
50006,거제로펜션,경남 거제시 동부면 학동리 233,https://www.goodchoice.kr/product/detail?ano=50006,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/20/01/500d4e44730f4afda323fe910a87ef74.jpg
50007,해뜨는집,강원 춘천시 남산면 방곡리 401-3,https://www.goodchoice.kr/product/detail?ano=50007,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/31b20e4448564a6a86aa1cf55da61b00.jpg
50008,황금들녘펜션,전남 여수시 화양면 창무리 454,https://www.goodchoice.kr/product/detail?ano=50008,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/7d6e487524ae461da5e2e92d637f1b87.jpg
50009,홍천 보금자리펜션,강원 홍천군 서면 어유포리 285-1,https://www.goodchoice.kr/product/detail?ano=50009,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/4dff85bd6fba496b853ec46ac6aa0035.jpg
50101,올래어촌펜션,제주특별자치도 제주시 이호일동 1700-4,https://www.goodchoice.kr/product/detail?ano=50101,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/1ea9d1eae29449868978a90f1122c7e4.jpg
50102,삼척 장호 굿모닝펜션,강원 삼척시 근덕면 장호리 212,https://www.goodchoice.kr/product/detail?ano=50102,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/a6b60b96012344db853c3e43e217a022.jpg
50103,라비타펜션,경기 가평군 가평읍 금대리 272-9,https://www.goodchoice.kr/product/detail?ano=50103,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/6fee7b13803e4bc28f7d61ab3933dd0e.jpg
50104,캐리비안리조트,충남 태안군 남면 신온리 722-31,https://www.goodchoice.kr/product/detail?ano=50104,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/444a85795bd24d1898dd981a834558be.jpg
50105,영천 키즈팜글램핑,경북 영천시 대창면 대창리 972,https://www.goodchoice.kr/product/detail?ano=50105,//image.goodchoice.kr/resize_490x348/affiliate/2020/11/04/15/146ef880ad7a44c1aab9c56e62340435.jpg
50106,오크밸리카라반,강원 원주시 지정면 판대리 577-7,https://www.goodchoice.kr/product/detail?ano=50106,//image.goodchoice.kr/resize_490x348/affiliate/2020/11/11/13/1605066966963RLUTiR25eANWuFfHcRH.jpg
50108,스카이뷰 호텔,경남 창원시 마산합포구 신포동2가 117-34,https://www.goodchoice.kr/product/detail?ano=50108,//image.goodchoice.kr/resize_490x348/affiliate/2019/11/13/5dcbbd693bb78.jpg
50109,스타즈호텔 울산,울산 남구 삼산동 224-17,https://www.goodchoice.kr/product/detail?ano=50109,//image.goodchoice.kr/resize_490x348/affiliate/2018/04/10/5acc44a4acafc.jpg
50111,양평 맑은물소리 펜션,경기 양평군 청운면 갈운리 1162-8,https://www.goodchoice.kr/product/detail?ano=50111,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/17/5a5ef5ad19ee4.jpg
50112,중문예촌펜션,제주특별자치도 서귀포시 상예동 1767-1,https://www.goodchoice.kr/product/detail?ano=50112,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/f13f05b23e844f4487a6825fb42d7c2a.jpg
50115,별숲글램핑,경남 창녕군 성산면 연당리 690-2,https://www.goodchoice.kr/product/detail?ano=50115,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/555116a786744b09902f5eeda74e15d2.jpg
50119,남원 한옥호텔 춘향家(춘향가),전북 남원시 어현동 37-121 춘향가,https://www.goodchoice.kr/product/detail?ano=50119,//image.goodchoice.kr/resize_490x348/adimg_new/50119/0/16165bf071c86e6525dce79d260d0c15.JPG
50120,청간정카라반,강원 고성군 토성면 용촌리 84-3,https://www.goodchoice.kr/product/detail?ano=50120,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/7523eb5039c94c1a9f75baac435bcad4.jpg
50121,라인뷰풀빌라,경북 경주시 양남면 신대리 21-2,https://www.goodchoice.kr/product/detail?ano=50121,//image.goodchoice.kr/resize_490x348/affiliate/2020/11/27/08/f0cc9b8d99f046cdb5f244f604f01500.jpg
50124,메이페어 나르샤펜션,강원 평창군 봉평면 무이리 1140,https://www.goodchoice.kr/product/detail?ano=50124,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/24/5a684944dc26b.jpg
50125,솔롱고글램핑,경북 영천시 금호읍 약남리 936-4,https://www.goodchoice.kr/product/detail?ano=50125,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/20/01/31770e7247344c6489c3b83b446c9d7d.jpg
50126,강릉 까르디에펜션,강원 강릉시 사천면 사천진리 89-24,https://www.goodchoice.kr/product/detail?ano=50126,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/25/5a69323fd8a0e.jpg
50127,티티카카펜션,충남 태안군 안면읍 승언리 1341-2,https://www.goodchoice.kr/product/detail?ano=50127,//image.goodchoice.kr/resize_490x348/affiliate/2020/01/04/01/6fc77c3cadf34259976edddd32fafc4e.jpg
50128,해운대 위드 게스트하우스,부산광역시 해운대구 중동 1398-7  마린타워 5층,https://www.goodchoice.kr/product/detail?ano=50128,//image.goodchoice.kr/resize_490x348/adimg_new/50128/0/2b81f0b7c569b90c8862d3abeb3a22da.jpg
50129,강릉 루루펜션,강원 강릉시 사천면 사천진리 89-44,https://www.goodchoice.kr/product/detail?ano=50129,//image.goodchoice.kr/resize_490x348/affiliate/2020/08/14/5f3658821bfc8.jpg
50131,청풍월드니스글램핑,충북 제천시 청풍면 교리 산 15-21,https://www.goodchoice.kr/product/detail?ano=50131,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/e1c8073f2e5a43e48ebb2999da5d8a30.jpg
50135,가야랜드 달빛야영장,경남 김해시 삼방동 826,https://www.goodchoice.kr/product/detail?ano=50135,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/17/12/cafc7e48bdeb4b5c9817457679359915.jpg
50136,석남 요기,인천 서구 석남동 506,https://www.goodchoice.kr/product/detail?ano=50136,//image.goodchoice.kr/resize_490x348/adimg_new/50136/138500/3bc989cda97a365d90c0c424ee0c8d7a.jpg
50138,포항 블랙,경북 포항시 남구 해도동 110-19,https://www.goodchoice.kr/product/detail?ano=50138,//image.goodchoice.kr/resize_490x348/adimg_new/50138/140161/9103bbc782f777a9a6fcc59e83bee538.jpg
50139,김해 NO.25-어방,경남 김해시 어방동 1097-6,https://www.goodchoice.kr/product/detail?ano=50139,//image.goodchoice.kr/resize_490x348/adimg_new/50139/137845/6bdf23ef82668f93f289619108ad427c.jpg
50141,단양 소백산가는길 펜션,충북 단양군 단양읍 천동리 370-7,https://www.goodchoice.kr/product/detail?ano=50141,//image.goodchoice.kr/resize_490x348/affiliate/2018/04/27/5ae28026dcd18.jpg
50143,망상 골든스타비치펜션,강원 동해시 망상동 363-1,https://www.goodchoice.kr/product/detail?ano=50143,//image.goodchoice.kr/resize_490x348/affiliate/2018/05/11/5af522fa2a6c3.jpg
50145,에퀴녹스드협재,제주특별자치도 제주시 한림읍 협재리 899,https://www.goodchoice.kr/product/detail?ano=50145,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/4aff19a3c97b4872858341ce5e9519eb.jpg
50146,군산 두바이 드라이빙무인텔,전북 군산시 경장동 500-7,https://www.goodchoice.kr/product/detail?ano=50146,//image.goodchoice.kr/resize_490x348/adimg_new/50146/235702/528d4e2a9962fe1665235560e6d31fc5.jpg
50147,마린블루펜션,충북 청주시 상당구 미원면 종암리 511-1,https://www.goodchoice.kr/product/detail?ano=50147,//image.goodchoice.kr/resize_490x348/affiliate/2021/02/05/11/1612489541795iPLSjVf0NqxBRInEIg6.jpg
50149,가랑펜션,경기 가평군 상면 임초리 572,https://www.goodchoice.kr/product/detail?ano=50149,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/664b745b0fe94d6a96b4c3350f3a537c.jpg
50152,김포 호텔 바스,경기 김포시 대곶면 약암리 1319,https://www.goodchoice.kr/product/detail?ano=50152,//image.goodchoice.kr/resize_490x348/adimg_new/50152/137940/6dc534a400cd61924b511e9c1b8d8ce6.jpg
50153,HOTEL 여기어때 - 서대구,대구 서구 비산동 451-13,https://www.goodchoice.kr/product/detail?ano=50153,//image.goodchoice.kr/resize_490x348/adimg_new/50153/147702/1ca00eda25fa32fa35f14f69ba8b1c76.jpg
50158,강촌테마펜션,강원 춘천시 남산면 강촌리 310,https://www.goodchoice.kr/product/detail?ano=50158,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/20/12/25c1f17f294e49aa909cf0037ddc0b16.jpg
50160,추억더하기,경남 남해군 삼동면 물건리 1234,https://www.goodchoice.kr/product/detail?ano=50160,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/e0b341776f7a474ca6bc4cd4c8066411.jpg
50161,신탄진 아우디,대전 대덕구 신탄진동 139-20,https://www.goodchoice.kr/product/detail?ano=50161,//image.goodchoice.kr/resize_490x348/adimg_new/50161/138268/f83c6cafedba832e6fa4d7ae8b4127f1.jpg
50162,평창 에코피아펜션,강원 평창군 평창읍 대상리 64-4,https://www.goodchoice.kr/product/detail?ano=50162,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/0ec00957a14c481b96665cf90de767fa.jpg
50164,초록독채펜션,제주특별자치도 제주시 한림읍 옹포리 549-1,https://www.goodchoice.kr/product/detail?ano=50164,//image.goodchoice.kr/resize_490x348/affiliate/2019/07/25/12/cc18add8ee85496a93227c0f2ed6ea74.jpg
50165,오션비치 리조트,경북 영덕군 남정면 남호리 산 15-1,https://www.goodchoice.kr/product/detail?ano=50165,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/19/5a8a93e51f0f3.jpg
50166,뜨리바다펜션,제주특별자치도 서귀포시 남원읍 남원리 2397,https://www.goodchoice.kr/product/detail?ano=50166,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/78bcfc94c06c481a83a17eb02b2400d8.jpg
50167,삼척 베네치아펜션,강원 삼척시 오분동 1-10,https://www.goodchoice.kr/product/detail?ano=50167,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/ce8a10adaba543b4a2c55aaf30d4d01b.jpg
50169,가평 블루엘 스파펜션,경기 가평군 설악면 송산리 179-3,https://www.goodchoice.kr/product/detail?ano=50169,//image.goodchoice.kr/resize_490x348/affiliate/2021/02/04/601ba1a56e530.jpg
50170,아침풍경펜션,경기 가평군 상면 임초리 370-2,https://www.goodchoice.kr/product/detail?ano=50170,//image.goodchoice.kr/resize_490x348/affiliate/2018/04/17/10/morning_BHCiXJYU_01C3DFB0A1_GPN_6595_r_1.jpg
50171,호수위에하얀집,경기 가평군 청평면 상천리 1507-1,https://www.goodchoice.kr/product/detail?ano=50171,//image.goodchoice.kr/resize_490x348/affiliate/2019/02/22/10/juraki_rMFEWibp_BFDCBACE_28129_1.jpg
50172,경주 메종 미니호텔,경상북도 경주시 노서동 133-21 　,https://www.goodchoice.kr/product/detail?ano=50172,//image.goodchoice.kr/resize_490x348/adimg_new/50172/0/513a5654a492cd60df59e0b0ded4c1e6.jpg
50175,119 14 프라이빗 스파&빌라,강원 홍천군 서면 팔봉리 119-14,https://www.goodchoice.kr/product/detail?ano=50175,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/17/12/1a6725598a2f4e44aad8b50560dc3eb5.jpg
50180,홍천 알투스펜션,강원 홍천군 서면 팔봉리 768,https://www.goodchoice.kr/product/detail?ano=50180,//image.goodchoice.kr/resize_490x348/affiliate/2020/12/01/09/1606777918369eQepLlCRNPDG2HBIHCq.jpg
50183,더준펜션,제주특별자치도 제주시 회천동 1784-5,https://www.goodchoice.kr/product/detail?ano=50183,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/22/5a659b5a1a7df.jpg
50184,제주 메이저호텔1,제주도 제주시 연동 278-8,https://www.goodchoice.kr/product/detail?ano=50184,//image.goodchoice.kr/resize_490x348/adimg_new/50184/203479/e2aa8ee5af009b36ed4701a5d5d1d105.jpg
50186,아이캔펜션,경기 남양주시 수동면 송천리 2-11,https://www.goodchoice.kr/product/detail?ano=50186,//image.goodchoice.kr/resize_490x348/adimg_new/50186/0/1891148722_8ipqLJV3_01_NIN_5826_r_r.jpg
50187,작전 써클호텔,인천 계양구 작전동 906-4,https://www.goodchoice.kr/product/detail?ano=50187,//image.goodchoice.kr/resize_490x348/adimg_new/50187/194127/fb5148ca3e9e50144c0f8719843f92fd.jpg
50188,경포대 아테네,강원 강릉시 안현동 865-3,https://www.goodchoice.kr/product/detail?ano=50188,//image.goodchoice.kr/resize_490x348/adimg_new/50188/138814/04b0e90d9c17ef6f564a0041cf6165fe.jpg
50189,강릉 피크닉,강원 강릉시 홍제동 998-6,https://www.goodchoice.kr/product/detail?ano=50189,//image.goodchoice.kr/resize_490x348/adimg_new/50189/139019/871f610d368d093a1ac0b07ccaff973f.jpg
50190,강릉 K모텔,강원 강릉시 옥천동 274-1,https://www.goodchoice.kr/product/detail?ano=50190,//image.goodchoice.kr/resize_490x348/adimg_new/50190/139081/6230a6d4e77e3ade356a07a0ea8a1036.jpg
50191,강릉 썸 무인텔,강원 강릉시 옥계면 현내리 240-1,https://www.goodchoice.kr/product/detail?ano=50191,//image.goodchoice.kr/resize_490x348/adimg_new/50191/139086/21867e715cc1038fcbfc3d068eee8b13.jpg
50192,햇빛여행,경기 가평군 가평읍 승안리 646-18,https://www.goodchoice.kr/product/detail?ano=50192,//image.goodchoice.kr/resize_490x348/affiliate/2020/05/26/03/ssunpension_TbBpRSgn_1_r.jpg
50196,수원시청역 블럭24,경기 수원시 권선구 권선동 1013-24,https://www.goodchoice.kr/product/detail?ano=50196,//image.goodchoice.kr/resize_490x348/adimg_new/50196/142718/2ea0dd9a428ca22ceb4d593f12867d08.jpg
50200,푸름펜션,강원 홍천군 서면 팔봉리 961-4,https://www.goodchoice.kr/product/detail?ano=50200,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/18/04/pooreum_AuNzdT7E_C7D1C6E6C1EE7_r.jpg
50202,을왕리썸펜션,인천 중구 을왕동 742-13,https://www.goodchoice.kr/product/detail?ano=50202,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/18/04/some_E1l0kemU_3.JPG
50204,원주 제우스,강원 원주시 단구동 724-98,https://www.goodchoice.kr/product/detail?ano=50204,//image.goodchoice.kr/resize_490x348/adimg_new/50204/138955/3e40a28e191f8d4b5eb5c7ef80ae3fa8.jpg
50206,춘천 리오펜션,강원 춘천시 송암동 185,https://www.goodchoice.kr/product/detail?ano=50206,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/18/05/1515998350_rfImg_0.jpg
50207,여수 K-boutique 호텔,전남 여수시 화장동 798-8,https://www.goodchoice.kr/product/detail?ano=50207,//image.goodchoice.kr/resize_490x348/adimg_new/50207/172549/0116f812e629ec81d2a42f1a18433614.jpg
50209,대구 2월호텔-동성로점,대구 중구 동일동 27,https://www.goodchoice.kr/product/detail?ano=50209,//image.goodchoice.kr/resize_490x348/adimg_new/50209/272134/5280a1486816e326cf9e8e5405abce90.jpg
50211,제천 퀸,충북 제천시 중앙로2가 80-8,https://www.goodchoice.kr/product/detail?ano=50211,//image.goodchoice.kr/resize_490x348/adimg_new/50211/138818/8b8a63d1c72d69961618fd5bd6683173.jpg
50212,씨아일랜드,경북 영덕군 강구면 삼사리 629-2,https://www.goodchoice.kr/product/detail?ano=50212,//image.goodchoice.kr/resize_490x348/affiliate/2020/12/21/19/duke1909_VEcMy64I_01_NIN_1735_1_BAB9BBE7.jpg
50213,해든펜션,제주특별자치도 서귀포시 성산읍 성산리 145-1,https://www.goodchoice.kr/product/detail?ano=50213,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/01/5a72d35190714.jpg
50214,신갈 큐,경기 용인시 기흥구 신갈동 50-16,https://www.goodchoice.kr/product/detail?ano=50214,//image.goodchoice.kr/resize_490x348/adimg_new/50214/139619/a34e3122d7373aa79df7ce7dc5c71822.jpg
50216,양구 개구리펜션,강원 양구군 동면 팔랑리 375,https://www.goodchoice.kr/product/detail?ano=50216,//image.goodchoice.kr/resize_490x348/affiliate/2019/10/22/5daed7d3f159c.jpg
50217,순천 HOTEL The B,전남 순천시 풍덕동 1266-3,https://www.goodchoice.kr/product/detail?ano=50217,//image.goodchoice.kr/resize_490x348/adimg_new/50217/332222/3f3632400f91fcf447fe9946619a8979.jpg
50218,일루아펜션,경남 통영시 용남면 장평리 672-3,https://www.goodchoice.kr/product/detail?ano=50218,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/19/01/599168486_IQsLOkVY_illua_e_1.jpg
50219,파라다이스거제(해안),경남 거제시 장목면 외포리 715,https://www.goodchoice.kr/product/detail?ano=50219,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/19/01/1891148722_8Qfvz50D_1_r.jpg
50220,파라다이스거제(바다),경남 거제시 장목면 외포리 715,https://www.goodchoice.kr/product/detail?ano=50220,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/19/01/1891148722_nXeMxJ28_1_r.jpg
50221,광안리 더 엠,부산 수영구 민락동 181-150,https://www.goodchoice.kr/product/detail?ano=50221,//image.goodchoice.kr/resize_490x348/adimg_new/50221/138280/e2f44126f7ad069f09e062ebebc498b1.jpg
50222,송정 브라운도트,부산 해운대구 송정동 422-13,https://www.goodchoice.kr/product/detail?ano=50222,//image.goodchoice.kr/resize_490x348/adimg_new/50222/138467/f0bac6e32c4e952b8bdd420fbaff88dd.jpg
50233,음성 스카이,충북 음성군 음성읍 한벌리 690-2,https://www.goodchoice.kr/product/detail?ano=50233,//image.goodchoice.kr/resize_490x348/adimg_new/50233/138354/f2e5ef8716775632228632dc7c75e1a3.jpg
50237,부산 클럽호텔,부산 해운대구 우동 644-4,https://www.goodchoice.kr/product/detail?ano=50237,//image.goodchoice.kr/resize_490x348/affiliate/2019/05/31/5cf0d05924a69.jpg
50239,제주 더스테이센추리호텔,제주특별자치도 제주시 애월읍 하귀1리 544-2,https://www.goodchoice.kr/product/detail?ano=50239,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/30/5a6fb7e55dc81.jpg
50240,진주 성중,경남 진주시 칠암동 513-7,https://www.goodchoice.kr/product/detail?ano=50240,//image.goodchoice.kr/resize_490x348/adimg_new/50240/138768/6b5a8af01151b057e55d53aac27126d4.jpg
50242,용원 젠 호텔,경남 창원시 진해구 용원동 1216-5,https://www.goodchoice.kr/product/detail?ano=50242,//image.goodchoice.kr/resize_490x348/adimg_new/50242/139009/08839e6c5e89d3c159bfc54a1cebb990.JPG
50243,쁠라야,경남 남해군 상주면 상주리 1276-3,https://www.goodchoice.kr/product/detail?ano=50243,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/22/04/1516259851_mainImg_4.jpg
50245,광명 램파트,경기 광명시 하안동 301-1,https://www.goodchoice.kr/product/detail?ano=50245,//image.goodchoice.kr/resize_490x348/adimg_new/50245/139855/32d4088a61244aaf2d25c22f49171227.jpg
50247,제주웨스트펜션,제주특별자치도 제주시 한경면 용수리 3653-4,https://www.goodchoice.kr/product/detail?ano=50247,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/17/0af8b8206f2547c1ad06d00c720cb6f4.jpg
50248,숲속의공주펜션,경기 가평군 가평읍 복장리 250-1,https://www.goodchoice.kr/product/detail?ano=50248,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/20/12/023e1a5f041a49639bc91841212e1cff.jpg
50249,일광 라고마르펜션,부산 기장군 일광면 학리 269-1,https://www.goodchoice.kr/product/detail?ano=50249,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/17/42f71a27edc94b4b9eb404b7aebebf5b.jpg
50250,강릉 힐링연펜션A동,강원 강릉시 연곡면 영진리 141,https://www.goodchoice.kr/product/detail?ano=50250,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/20/12/01e219787a504cc591beb54e355cfa18.jpg
50251,춘천 수하늘 펜션,강원 춘천시 남면 가정리 750-1,https://www.goodchoice.kr/product/detail?ano=50251,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/31/5a7114903ddff.jpg
50253,하바나 리조트,제주특별자치도 제주시 구좌읍 하도리 2999-1,https://www.goodchoice.kr/product/detail?ano=50253,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/23/5a669ced7ea65.jpg
50255,신갈 엘레강스,경기 용인시 기흥구 신갈동 52-7,https://www.goodchoice.kr/product/detail?ano=50255,//image.goodchoice.kr/resize_490x348/adimg_new/50255/139260/beb307e8c640fe24afde2cc106b5ac6b.jpg
50256,맑은물펜션,경기 포천시 영북면 산정리 413,https://www.goodchoice.kr/product/detail?ano=50256,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/17/b661e0cb7332437b8b9842782f1d9064.jpg
50257,전망좋은집펜션,강원 속초시 대포동 517-6,https://www.goodchoice.kr/product/detail?ano=50257,//image.goodchoice.kr/resize_490x348/affiliate/2020/07/03/09/49da640449ed486c95c2e360f48229fd.jpg
50258,태백 썬,강원 태백시 황지동 264-32,https://www.goodchoice.kr/product/detail?ano=50258,//image.goodchoice.kr/resize_490x348/adimg_new/50258/140006/55c154f98b9360af6e3112edd5defdb5.jpg
50259,토끼네펜션,제주특별자치도 제주시 조천읍 함덕리 288-31,https://www.goodchoice.kr/product/detail?ano=50259,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/17/31b6a77f9d334d03a97f238060e34b0f.jpg
50261,안양 루,경기 안양시 만안구 안양동 16-1,https://www.goodchoice.kr/product/detail?ano=50261,//image.goodchoice.kr/resize_490x348/adimg_new/50261/140801/66b4b2a51cf551de7bf4436353ba1973.jpg
50263,신천 NU,서울 송파구 잠실동 179-1,https://www.goodchoice.kr/product/detail?ano=50263,//image.goodchoice.kr/resize_490x348/adimg_new/50263/262041/8984eb9a0456af0ec0ed62807f63d278.jpg
50264,동두천 빅토리아모텔,경기 동두천시 생연동 823-156,https://www.goodchoice.kr/product/detail?ano=50264,//image.goodchoice.kr/resize_490x348/adimg_new/50264/139713/4ef250f99c80ee3cf256e4ae38c06cd3.jpg
50267,양양 해오름 펜션,강원 양양군 현남면 남애리 180-13,https://www.goodchoice.kr/product/detail?ano=50267,//image.goodchoice.kr/resize_490x348/affiliate/2019/06/17/5d074d8a069f9.jpg
50269,제주 성산 일해펜션,제주특별자치도 서귀포시 성산읍 신산리 64-9,https://www.goodchoice.kr/product/detail?ano=50269,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/26/12/1603682283407lFb4jr003VjaKYrwA7n.jpg
50272,성지도예 나무랑펜션,제주특별자치도 서귀포시 표선면 성읍리 2888-1,https://www.goodchoice.kr/product/detail?ano=50272,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/4ff6b1bcefe14db88366f0c3947a7da3.jpg
50277,더달달애펜션,강원 춘천시 남산면 서천리 653-7,https://www.goodchoice.kr/product/detail?ano=50277,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/ba1ee9ae02bb4abe8f51c00e465ffdf9.jpg
50278,영흥도해송펜션,인천 옹진군 영흥면 내리 1665-16,https://www.goodchoice.kr/product/detail?ano=50278,//image.goodchoice.kr/resize_490x348/affiliate/2020/11/16/18/0afe8eeaf3dc4fe89477cb1085791370.jpg
50280,안면도 데미안제트스파펜션,충남 태안군 안면읍 창기리 1356,https://www.goodchoice.kr/product/detail?ano=50280,//image.goodchoice.kr/resize_490x348/affiliate/2019/09/17/5d8089cd90ab0.jpg
50283,바닷가에서 펜션,인천 옹진군 영흥면 선재리 390-32,https://www.goodchoice.kr/product/detail?ano=50283,//image.goodchoice.kr/resize_490x348/affiliate/2019/03/22/5c948bbb53bd8.jpg
50285,공주 구수동펜션,충남 공주시 유구읍 구계리 152-1,https://www.goodchoice.kr/product/detail?ano=50285,//image.goodchoice.kr/resize_490x348/affiliate/2018/02/05/5a77d96d8ab53.jpg
50286,강릉 해피몽펜션,강원 강릉시 성산면 보광리 881-2,https://www.goodchoice.kr/product/detail?ano=50286,//image.goodchoice.kr/resize_490x348/affiliate/2019/07/10/5d25727154d36.jpg
50288,서구 짝,광주 서구 양동 80-4,https://www.goodchoice.kr/product/detail?ano=50288,//image.goodchoice.kr/resize_490x348/adimg_new/50288/139058/e6c7dfc4a0d52e4771b1c5100b130a9b.jpg
50289,로그맨하우스펜션,제주특별자치도 제주시 애월읍 소길리 975,https://www.goodchoice.kr/product/detail?ano=50289,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/16/820bc527f1da4185ae474634b92680dd.jpg
50291,강화도 펜션썸,인천 강화군 화도면 여차리 344-12,https://www.goodchoice.kr/product/detail?ano=50291,//image.goodchoice.kr/resize_490x348/affiliate/2018/10/31/5bd8ff797e68b.jpg
50293,전주 한옥마을 사랑루,전라북도 전주시 완산구 교동 179-1  　,https://www.goodchoice.kr/product/detail?ano=50293,//image.goodchoice.kr/resize_490x348/adimg_new/50293/0/7739090c553af8ade08592aecea7f640.jpg
50298,경주 호텔801,경북 경주시 동천동 801-1,https://www.goodchoice.kr/product/detail?ano=50298,//image.goodchoice.kr/resize_490x348/adimg_new/50298/139899/eb738b95a3c1a39f46aa615271e0db20.jpg
50299,강릉 그레이호텔,강원 강릉시 교동 1871-3,https://www.goodchoice.kr/product/detail?ano=50299,//image.goodchoice.kr/resize_490x348/affiliate/2018/01/25/5a6991c68d2aa.jpg
50307,강릉 에이스,강원 강릉시 교동 124-35,https://www.goodchoice.kr/product/detail?ano=50307,//image.goodchoice.kr/resize_490x348/adimg_new/50307/291293/c8f6d953e9e78b16daf2ccb3697b8aa3.jpg
50309,강릉 아모르,강원 강릉시 교동 156-24,https://www.goodchoice.kr/product/detail?ano=50309,//image.goodchoice.kr/resize_490x348/adimg_new/50309/140182/bac525ae28851b44994390fe38b873d4.jpg
50310,평창 CF,강원 평창군 용평면 속사리 444-11,https://www.goodchoice.kr/product/detail?ano=50310,//image.goodchoice.kr/resize_490x348/adimg_new/50310/140170/10d690d98c632db6fbeb1d90a186250a.jpg
50312,거제퀸크루즈리조텔,경남 거제시 동부면 학동리 260,https://www.goodchoice.kr/product/detail?ano=50312,//image.goodchoice.kr/resize_490x348/affiliate/2020/10/13/17/e59f2c6faed342428f6b4725be1291e2.jpg
